metadata.vaccinationRound,state.name,state.ID,district.name,district.ID,totalVaccinations.count,farmersBenefited.count
4,Madhya Pradesh,state_23,Agar-Malwa,district_667,240238,47980
4,Madhya Pradesh,state_23,Harda,district_408,218080,49594
4,Madhya Pradesh,state_23,Bhopal,district_396,177037,42711
4,Madhya Pradesh,state_23,Burhanpur,district_397,166176,31076
4,Madhya Pradesh,state_23,Niwari,district_722,91613,22165
5,Madhya Pradesh,state_23,Guna,district_406,359385,58226
5,Madhya Pradesh,state_23,Satna,district_426,305703,66239
5,Madhya Pradesh,state_23,Dhar,district_403,248723,60228
5,Madhya Pradesh,state_23,Dewas,district_402,210344,34484
5,Madhya Pradesh,state_23,Shivpuri,district_432,206659,35748
5,Madhya Pradesh,state_23,Betul,district_394,204851,46429
5,Madhya Pradesh,state_23,Dindori,district_404,197078,44536
5,Madhya Pradesh,state_23,Rewa,district_424,187719,46424
5,Madhya Pradesh,state_23,Sheopur,district_431,176155,24628
5,Madhya Pradesh,state_23,Gwalior,district_407,165283,27419
5,Madhya Pradesh,state_23,Rajgarh,district_422,150260,27855
5,Madhya Pradesh,state_23,Sagar,district_425,144340,32496
5,Madhya Pradesh,state_23,Sehore,district_427,140796,30372
5,Madhya Pradesh,state_23,Chhatarpur,district_398,121799,41880
5,Madhya Pradesh,state_23,Balaghat,district_392,118828,40586
5,Madhya Pradesh,state_23,Panna,district_420,116906,24059
5,Madhya Pradesh,state_23,Morena,district_417,116450,24765
5,Madhya Pradesh,state_23,Seoni,district_428,111300,30646
5,Madhya Pradesh,state_23,Jhabua,district_412,110893,28298
5,Madhya Pradesh,state_23,Damoh,district_400,105349,27695
5,Madhya Pradesh,state_23,Shahdol,district_429,104035,20819
5,Madhya Pradesh,state_23,Alirajpur,district_639,98566,23156
5,Madhya Pradesh,state_23,Umaria,district_436,94166,22135
5,Madhya Pradesh,state_23,Khandwa (East Nimar),district_405,88976,15504
5,Madhya Pradesh,state_23,Sidhi,district_433,83811,20706
5,Madhya Pradesh,state_23,Agar-Malwa,district_667,78891,15484
5,Madhya Pradesh,state_23,Ujjain,district_435,78364,15788
5,Madhya Pradesh,state_23,Mandsaur,district_416,74060,15161
5,Madhya Pradesh,state_23,Tikamgarh,district_434,67619,23899
5,Madhya Pradesh,state_23,Mandla,district_415,66417,16534
5,Madhya Pradesh,state_23,Datia,district_401,58516,14073
5,Madhya Pradesh,state_23,Ashoknagar,district_391,57279,14721
5,Madhya Pradesh,state_23,Bhind,district_395,56793,16005
5,Madhya Pradesh,state_23,Barwani,district_393,55503,10927
5,Madhya Pradesh,state_23,Indore,district_410,53746,10789
5,Madhya Pradesh,state_23,Jabalpur,district_411,51415,11078
5,Madhya Pradesh,state_23,Ratlam,district_423,50309,12247
5,Madhya Pradesh,state_23,Vidisha,district_437,45026,12115
5,Madhya Pradesh,state_23,Khargone (West Nimar),district_414,44820,8284
5,Madhya Pradesh,state_23,Shajapur,district_430,41270,9852
5,Madhya Pradesh,state_23,Chhindwara,district_399,39880,6742
5,Madhya Pradesh,state_23,Bhopal,district_396,38648,7812
5,Madhya Pradesh,state_23,Narmadapuram,district_409,35181,8558
5,Madhya Pradesh,state_23,Narsimhapur,district_418,33339,8641
5,Madhya Pradesh,state_23,Katni,district_413,32666,5909
5,Madhya Pradesh,state_23,Anuppur,district_390,31828,7757
5,Madhya Pradesh,state_23,Raisen,district_421,29568,5870
5,Madhya Pradesh,state_23,Singrauli,district_638,27792,6598
5,Madhya Pradesh,state_23,Neemuch,district_419,22325,5323
5,Madhya Pradesh,state_23,Niwari,district_722,16103,4286
5,Madhya Pradesh,state_23,Burhanpur,district_397,14114,2278
5,Madhya Pradesh,state_23,Harda,district_408,5401,1321
1,Maharashtra,state_27,Ahmednagar,district_466,1300179,265488
1,Maharashtra,state_27,Solapur,district_496,965738,192055
1,Maharashtra,state_27,Pune,district_490,858911,154564
1,Maharashtra,state_27,Nashik,district_487,844503,176314
1,Maharashtra,state_27,Beed,district_470,673406,149804
1,Maharashtra,state_27,Yavatmal,district_500,584291,113608
1,Maharashtra,state_27,Chhatrapati Sambhajinagar,district_469,556809,150157
1,Maharashtra,state_27,Satara,district_494,547610,188024
1,Maharashtra,state_27,Nanded,district_485,540620,142826
1,Maharashtra,state_27,Sangli,district_493,500786,137790
1,Maharashtra,state_27,Amravati,district_468,485108,107838
1,Maharashtra,state_27,Kolhapur,district_480,469405,194553
1,Maharashtra,state_27,Gadchiroli,district_475,465350,83021
1,Maharashtra,state_27,Dharashiv,district_488,433166,103979
1,Maharashtra,state_27,Nagpur,district_484,422512,97376
1,Maharashtra,state_27,Jalgaon,district_478,414792,96864
1,Maharashtra,state_27,Jalna,district_479,398721,92507
1,Maharashtra,state_27,Latur,district_481,393151,127221
1,Maharashtra,state_27,Chandrapur,district_473,379926,69502
1,Maharashtra,state_27,Buldhana,district_472,352695,93573
1,Maharashtra,state_27,Gondia,district_476,336884,80772
1,Maharashtra,state_27,Nandurbar,district_486,324612,67793
1,Maharashtra,state_27,Dhule,district_474,319718,51791
1,Maharashtra,state_27,Bhandara,district_471,291068,76374
1,Maharashtra,state_27,Wardha,district_498,289570,59452
1,Maharashtra,state_27,Palghar,district_665,241306,53383
1,Maharashtra,state_27,Akola,district_467,209284,62043
1,Maharashtra,state_27,Hingoli,district_477,204988,70287
1,Maharashtra,state_27,Parbhani,district_489,185327,56627
1,Maharashtra,state_27,Raigad,district_491,184747,31544
1,Maharashtra,state_27,Washim,district_499,169189,41970
1,Maharashtra,state_27,Ratnagiri,district_492,146469,31923
1,Maharashtra,state_27,Thane,district_497,127706,15487
1,Maharashtra,state_27,Sindhudurg,district_495,112181,36195
1,Maharashtra,state_27,Mumbai,district_482,23480,451
2,Maharashtra,state_27,Ahmednagar,district_466,1426954,300703
2,Maharashtra,state_27,Solapur,district_496,1022263,206669
2,Maharashtra,state_27,Nashik,district_487,996815,210170
2,Maharashtra,state_27,Pune,district_490,926582,179691
2,Maharashtra,state_27,Kolhapur,district_480,764656,366133
2,Maharashtra,state_27,Jalgaon,district_478,701306,158027
2,Maharashtra,state_27,Beed,district_470,658572,163511
2,Maharashtra,state_27,Nanded,district_485,648381,160568
2,Maharashtra,state_27,Sangli,district_493,626643,173582
2,Maharashtra,state_27,Satara,district_494,588421,196269
2,Maharashtra,state_27,Yavatmal,district_500,576225,146923
2,Maharashtra,state_27,Chhatrapati Sambhajinagar,district_469,574001,156667
2,Maharashtra,state_27,Buldhana,district_472,544321,142428
2,Maharashtra,state_27,Dharashiv,district_488,484871,127500
2,Maharashtra,state_27,Amravati,district_468,479946,125813
2,Maharashtra,state_27,Latur,district_481,475524,155949
2,Maharashtra,state_27,Nagpur,district_484,462283,101865
2,Maharashtra,state_27,Gadchiroli,district_475,445131,91138
2,Maharashtra,state_27,Jalna,district_479,441460,106046
2,Maharashtra,state_27,Chandrapur,district_473,412612,99737
2,Maharashtra,state_27,Dhule,district_474,393367,62545
2,Maharashtra,state_27,Parbhani,district_489,348827,108973
2,Maharashtra,state_27,Gondia,district_476,348467,86069
2,Maharashtra,state_27,Nandurbar,district_486,342595,76142
2,Maharashtra,state_27,Wardha,district_498,321938,66078
2,Maharashtra,state_27,Bhandara,district_471,282458,81855
2,Maharashtra,state_27,Hingoli,district_477,268834,93371
2,Maharashtra,state_27,Palghar,district_665,267825,56751
2,Maharashtra,state_27,Akola,district_467,242414,71932
2,Maharashtra,state_27,Ratnagiri,district_492,229546,48592
2,Maharashtra,state_27,Raigad,district_491,206500,37167
2,Maharashtra,state_27,Washim,district_499,174140,47708
2,Maharashtra,state_27,Thane,district_497,145314,17186
2,Maharashtra,state_27,Sindhudurg,district_495,137052,43131
2,Maharashtra,state_27,Mumbai,district_482,22579,472
3,Maharashtra,state_27,Ahmednagar,district_466,1350885,299983
3,Maharashtra,state_27,Nashik,district_487,996552,207810
3,Maharashtra,state_27,Solapur,district_496,971833,213266
3,Maharashtra,state_27,Pune,district_490,923176,189021
3,Maharashtra,state_27,Kolhapur,district_480,731389,358384
3,Maharashtra,state_27,Jalgaon,district_478,701309,170122
3,Maharashtra,state_27,Sangli,district_493,641159,179986
3,Maharashtra,state_27,Beed,district_470,621437,156992
3,Maharashtra,state_27,Nanded,district_485,614254,171732
3,Maharashtra,state_27,Satara,district_494,558215,189612
3,Maharashtra,state_27,Yavatmal,district_500,555606,145084
3,Maharashtra,state_27,Chhatrapati Sambhajinagar,district_469,541430,159541
3,Maharashtra,state_27,Amravati,district_468,483771,136623
3,Maharashtra,state_27,Gadchiroli,district_475,454104,93149
3,Maharashtra,state_27,Buldhana,district_472,449729,133211
3,Maharashtra,state_27,Jalna,district_479,441459,113365
3,Maharashtra,state_27,Dharashiv,district_488,434267,119507
3,Maharashtra,state_27,Chandrapur,district_473,406324,99635
3,Maharashtra,state_27,Dhule,district_474,399098,66247
3,Maharashtra,state_27,Latur,district_481,394702,143476
3,Maharashtra,state_27,Nagpur,district_484,379161,93258
3,Maharashtra,state_27,Parbhani,district_489,341428,108421
3,Maharashtra,state_27,Nandurbar,district_486,333566,74988
3,Maharashtra,state_27,Gondia,district_476,330234,88302
3,Maharashtra,state_27,Wardha,district_498,286204,65338
3,Maharashtra,state_27,Palghar,district_665,270299,57497
3,Maharashtra,state_27,Bhandara,district_471,264097,80552
3,Maharashtra,state_27,Hingoli,district_477,263991,96364
3,Maharashtra,state_27,Akola,district_467,239029,73079
3,Maharashtra,state_27,Ratnagiri,district_492,220049,54263
3,Maharashtra,state_27,Raigad,district_491,208548,39340
3,Maharashtra,state_27,Washim,district_499,187580,50026
3,Maharashtra,state_27,Thane,district_497,155844,18830
3,Maharashtra,state_27,Sindhudurg,district_495,134803,43902
3,Maharashtra,state_27,Mumbai,district_482,24899,451
3,Maharashtra,state_27,Mumbai Suburban,district_483,1,1
4,Maharashtra,state_27,Ahmednagar,district_466,1486784,296420
4,Maharashtra,state_27,Nashik,district_487,1039661,189861
4,Maharashtra,state_27,Solapur,district_496,1026688,200386
4,Maharashtra,state_27,Pune,district_490,917757,162930
4,Maharashtra,state_27,Jalgaon,district_478,786477,162117
4,Maharashtra,state_27,Kolhapur,district_480,760103,327282
4,Maharashtra,state_27,Beed,district_470,706165,154945
4,Maharashtra,state_27,Sangli,district_493,664376,175593
4,Maharashtra,state_27,Nanded,district_485,628945,159196
4,Maharashtra,state_27,Satara,district_494,620290,179849
4,Maharashtra,state_27,Chhatrapati Sambhajinagar,district_469,598909,148260
4,Maharashtra,state_27,Buldhana,district_472,569989,163865
4,Maharashtra,state_27,Yavatmal,district_500,563688,133479
4,Maharashtra,state_27,Dharashiv,district_488,490182,122696
4,Maharashtra,state_27,Amravati,district_468,479350,119479
4,Maharashtra,state_27,Gadchiroli,district_475,453003,82674
4,Maharashtra,state_27,Jalna,district_479,442209,99323
4,Maharashtra,state_27,Latur,district_481,437543,144179
4,Maharashtra,state_27,Dhule,district_474,428170,61877
4,Maharashtra,state_27,Nagpur,district_484,391978,89749
4,Maharashtra,state_27,Chandrapur,district_473,390336,86644
4,Maharashtra,state_27,Nandurbar,district_486,375603,71166
4,Maharashtra,state_27,Parbhani,district_489,359678,101419
4,Maharashtra,state_27,Gondia,district_476,346812,79783
4,Maharashtra,state_27,Hingoli,district_477,281964,91753
4,Maharashtra,state_27,Palghar,district_665,280593,53160
4,Maharashtra,state_27,Bhandara,district_471,265101,71255
4,Maharashtra,state_27,Wardha,district_498,248453,50657
4,Maharashtra,state_27,Raigad,district_491,241423,35350
4,Maharashtra,state_27,Akola,district_467,240362,65698
4,Maharashtra,state_27,Ratnagiri,district_492,206566,45425
4,Maharashtra,state_27,Washim,district_499,171607,44660
4,Maharashtra,state_27,Thane,district_497,154481,15444
4,Maharashtra,state_27,Sindhudurg,district_495,144994,42797
4,Maharashtra,state_27,Mumbai,district_482,27154,503
4,Maharashtra,state_27,Mumbai Suburban,district_483,79,7
5,Maharashtra,state_27,Ahmednagar,district_466,1510371,299867
5,Maharashtra,state_27,Pune,district_490,1067469,186029
5,Maharashtra,state_27,Solapur,district_496,1062682,218202
5,Maharashtra,state_27,Nashik,district_487,1015637,194393
5,Maharashtra,state_27,Jalgaon,district_478,831427,184263
5,Maharashtra,state_27,Kolhapur,district_480,794891,343657
5,Maharashtra,state_27,Beed,district_470,734201,157729
5,Maharashtra,state_27,Satara,district_494,661506,191150
5,Maharashtra,state_27,Nanded,district_485,615599,157444
5,Maharashtra,state_27,Sangli,district_493,592783,163121
5,Maharashtra,state_27,Yavatmal,district_500,554414,129294
5,Maharashtra,state_27,Buldhana,district_472,531175,146287
5,Maharashtra,state_27,Dharashiv,district_488,497763,127786
5,Maharashtra,state_27,Jalna,district_479,476712,111720
5,Maharashtra,state_27,Amravati,district_468,469082,115061
5,Maharashtra,state_27,Latur,district_481,440000,149626
5,Maharashtra,state_27,Chhatrapati Sambhajinagar,district_469,427822,110990
5,Maharashtra,state_27,Gadchiroli,district_475,420450,78978
5,Maharashtra,state_27,Dhule,district_474,413694,63538
5,Maharashtra,state_27,Nandurbar,district_486,355586,71561
5,Maharashtra,state_27,Parbhani,district_489,338468,91813
5,Maharashtra,state_27,Gondia,district_476,319616,75202
5,Maharashtra,state_27,Palghar,district_665,292436,52514
5,Maharashtra,state_27,Hingoli,district_477,283394,96030
5,Maharashtra,state_27,Ratnagiri,district_492,250760,50471
5,Maharashtra,state_27,Raigad,district_491,240578,34179
5,Maharashtra,state_27,Akola,district_467,235183,68674
5,Maharashtra,state_27,Chandrapur,district_473,170341,38110
5,Maharashtra,state_27,Bhandara,district_471,169315,47483
5,Maharashtra,state_27,Thane,district_497,163107,14132
5,Maharashtra,state_27,Washim,district_499,153209,41121
5,Maharashtra,state_27,Sindhudurg,district_495,148161,43578
5,Maharashtra,state_27,Nagpur,district_484,112055,28461
5,Maharashtra,state_27,Mumbai,district_482,28347,466
5,Maharashtra,state_27,Wardha,district_498,7632,2002
1,Manipur,state_14,Imphal East,district_255,6805,2771
1,Manipur,state_14,Thoubal,district_259,6681,3204
1,Manipur,state_14,Bishnupur,district_252,5899,2566
1,Manipur,state_14,Imphal West,district_256,4575,2071
1,Manipur,state_14,Churachandpur,district_254,3778,422
1,Manipur,state_14,Chandel,district_253,2649,772
1,Manipur,state_14,Kakching,district_711,2135,937
1,Manipur,state_14,Ukhrul,district_260,1118,138
1,Manipur,state_14,Senapati,district_257,534,137
1,Manipur,state_14,Jiribam,district_713,416,163
1,Manipur,state_14,Kamjong,district_717,328,32
1,Manipur,state_14,Tengnoupal,district_716,284,93
1,Manipur,state_14,Noney,district_714,120,56
1,Manipur,state_14,Pherzawl,district_715,45,4
1,Manipur,state_14,Tamenglong,district_258,37,27
2,Manipur,state_14,Bishnupur,district_252,46508,1779
2,Manipur,state_14,Thoubal,district_259,42275,646
2,Manipur,state_14,Chandel,district_253,35726,393
2,Manipur,state_14,Imphal East,district_255,30466,2125
2,Manipur,state_14,Imphal West,district_256,29325,653
2,Manipur,state_14,Churachandpur,district_254,25408,157
2,Manipur,state_14,Senapati,district_257,17758,41
2,Manipur,state_14,Ukhrul,district_260,14970,200
2,Manipur,state_14,Kangpokpi,district_712,754,116
2,Manipur,state_14,Jiribam,district_713,297,95
2,Manipur,state_14,Tengnoupal,district_716,165,83
2,Manipur,state_14,Kakching,district_711,55,36
2,Manipur,state_14,Kamjong,district_717,24,2
2,Manipur,state_14,Pherzawl,district_715,6,1
3,Manipur,state_14,Imphal East,district_255,21484,5484
3,Manipur,state_14,Bishnupur,district_252,14995,3165
3,Manipur,state_14,Thoubal,district_259,12274,4196
3,Manipur,state_14,Churachandpur,district_254,8192,916
3,Manipur,state_14,Imphal West,district_256,6874,1658
3,Manipur,state_14,Kakching,district_711,5142,1724
3,Manipur,state_14,Senapati,district_257,3454,527
3,Manipur,state_14,Ukhrul,district_260,2349,327
3,Manipur,state_14,Chandel,district_253,1586,399
3,Manipur,state_14,Noney,district_714,1237,244
3,Manipur,state_14,Jiribam,district_713,591,172
3,Manipur,state_14,Kamjong,district_717,554,48
3,Manipur,state_14,Pherzawl,district_715,516,68
3,Manipur,state_14,Kangpokpi,district_712,431,60
3,Manipur,state_14,Tamenglong,district_258,225,53
3,Manipur,state_14,Tengnoupal,district_716,7,2
4,Manipur,state_14,Bishnupur,district_252,26714,4783
4,Manipur,state_14,Imphal East,district_255,23101,6089
4,Manipur,state_14,Imphal West,district_256,19111,2901
4,Manipur,state_14,Churachandpur,district_254,11996,859
4,Manipur,state_14,Thoubal,district_259,11734,4602
4,Manipur,state_14,Senapati,district_257,9534,1024
4,Manipur,state_14,Kakching,district_711,6320,2195
4,Manipur,state_14,Ukhrul,district_260,5900,656
4,Manipur,state_14,Chandel,district_253,4665,639
4,Manipur,state_14,Noney,district_714,2549,357
4,Manipur,state_14,Kangpokpi,district_712,2452,318
4,Manipur,state_14,Jiribam,district_713,2427,544
4,Manipur,state_14,Tamenglong,district_258,1482,137
4,Manipur,state_14,Tengnoupal,district_716,1463,340
4,Manipur,state_14,Pherzawl,district_715,1418,101
4,Manipur,state_14,Kamjong,district_717,1328,102
1,Meghalaya,state_17,West Garo Hills,district_278,24498,7921
1,Meghalaya,state_17,East Khasi Hills,district_274,23425,5198
1,Meghalaya,state_17,Ri Bhoi,district_276,22414,4057
1,Meghalaya,state_17,East Jaintia Hills,district_657,20339,1193
1,Meghalaya,state_17,South West Garo Hills,district_663,18058,5539
1,Meghalaya,state_17,West Jaintia Hills,district_275,13259,1202
1,Meghalaya,state_17,South West Khasi Hills,district_658,9164,1474
1,Meghalaya,state_17,East Garo Hills,district_273,7909,1749
1,Meghalaya,state_17,Eastern West Khasi Hills,district_740,7450,891
1,Meghalaya,state_17,North Garo Hills,district_656,7065,2688
1,Meghalaya,state_17,West Khasi Hills,district_279,5844,603
1,Meghalaya,state_17,South Garo Hills,district_277,3672,1367
2,Meghalaya,state_17,West Garo Hills,district_278,86907,19481
2,Meghalaya,state_17,South West Garo Hills,district_663,65372,11892
2,Meghalaya,state_17,North Garo Hills,district_656,48172,13310
2,Meghalaya,state_17,East Khasi Hills,district_274,47205,7400
2,Meghalaya,state_17,East Garo Hills,district_273,45265,4802
2,Meghalaya,state_17,Ri Bhoi,district_276,30255,5526
2,Meghalaya,state_17,South Garo Hills,district_277,29543,8069
2,Meghalaya,state_17,West Jaintia Hills,district_275,28132,1937
2,Meghalaya,state_17,East Jaintia Hills,district_657,24996,1273
2,Meghalaya,state_17,South West Khasi Hills,district_658,19252,2446
2,Meghalaya,state_17,West Khasi Hills,district_279,14310,1232
2,Meghalaya,state_17,Eastern West Khasi Hills,district_740,13646,1458
3,Meghalaya,state_17,North Garo Hills,district_656,31098,9201
3,Meghalaya,state_17,East Garo Hills,district_273,26475,3509
3,Meghalaya,state_17,Ri Bhoi,district_276,23626,3638
3,Meghalaya,state_17,West Garo Hills,district_278,18945,4644
3,Meghalaya,state_17,East Khasi Hills,district_274,18801,2957
3,Meghalaya,state_17,South Garo Hills,district_277,13686,3688
3,Meghalaya,state_17,West Jaintia Hills,district_275,13532,874
3,Meghalaya,state_17,West Khasi Hills,district_279,13120,1091
3,Meghalaya,state_17,Eastern West Khasi Hills,district_740,12463,1387
3,Meghalaya,state_17,South West Khasi Hills,district_658,12182,1751
3,Meghalaya,state_17,South West Garo Hills,district_663,10943,3360
3,Meghalaya,state_17,East Jaintia Hills,district_657,10637,661
4,Meghalaya,state_17,North Garo Hills,district_656,41922,12693
4,Meghalaya,state_17,East Khasi Hills,district_274,21003,3238
4,Meghalaya,state_17,East Jaintia Hills,district_657,17592,983
4,Meghalaya,state_17,West Jaintia Hills,district_275,15407,951
4,Meghalaya,state_17,Ri Bhoi,district_276,15101,3012
4,Meghalaya,state_17,South West Garo Hills,district_663,14457,3646
4,Meghalaya,state_17,West Khasi Hills,district_279,12989,1040
4,Meghalaya,state_17,South West Khasi Hills,district_658,12796,1769
4,Meghalaya,state_17,West Garo Hills,district_278,12344,3164
4,Meghalaya,state_17,Eastern West Khasi Hills,district_740,11658,1368
4,Meghalaya,state_17,South Garo Hills,district_277,9356,2507
4,Meghalaya,state_17,East Garo Hills,district_273,6008,1360
1,Mizoram,state_15,Kolasib,district_263,1996,238
1,Mizoram,state_15,Aizawl,district_261,1871,463
1,Mizoram,state_15,Champhai,district_262,1373,258
1,Mizoram,state_15,Siaha,district_267,1168,83
1,Mizoram,state_15,Lawngtlai,district_264,1092,57
1,Mizoram,state_15,Mamit,district_266,1057,104
1,Mizoram,state_15,Lunglei,district_265,845,241
1,Mizoram,state_15,Serchhip,district_268,571,289
1,Mizoram,state_15,Saitual,district_727,485,98
1,Mizoram,state_15,Khawzawl,district_728,401,92
1,Mizoram,state_15,Hnahthial,district_726,145,35
2,Mizoram,state_15,Champhai,district_262,5415,141
2,Mizoram,state_15,Aizawl,district_261,3137,332
2,Mizoram,state_15,Lawngtlai,district_264,1849,1
2,Mizoram,state_15,Kolasib,district_263,1786,59
2,Mizoram,state_15,Serchhip,district_268,1572,140
2,Mizoram,state_15,Siaha,district_267,1280,44
2,Mizoram,state_15,Lunglei,district_265,1218,95
2,Mizoram,state_15,Mamit,district_266,474,26
2,Mizoram,state_15,Hnahthial,district_726,89,23
3,Mizoram,state_15,Champhai,district_262,2501,338
3,Mizoram,state_15,Serchhip,district_268,1219,231
3,Mizoram,state_15,Aizawl,district_261,1041,313
3,Mizoram,state_15,Kolasib,district_263,628,183
3,Mizoram,state_15,Lawngtlai,district_264,558,28
3,Mizoram,state_15,Siaha,district_267,497,57
3,Mizoram,state_15,Lunglei,district_265,442,121
3,Mizoram,state_15,Mamit,district_266,321,39
3,Mizoram,state_15,Hnahthial,district_726,111,14
3,Mizoram,state_15,Khawzawl,district_728,64,9
3,Mizoram,state_15,Saitual,district_727,40,10
4,Mizoram,state_15,Aizawl,district_261,1232,307
4,Mizoram,state_15,Champhai,district_262,1022,119
4,Mizoram,state_15,Saitual,district_727,906,84
4,Mizoram,state_15,Kolasib,district_263,851,190
4,Mizoram,state_15,Serchhip,district_268,718,211
4,Mizoram,state_15,Lawngtlai,district_264,661,110
4,Mizoram,state_15,Siaha,district_267,521,87
4,Mizoram,state_15,Khawzawl,district_728,473,85
4,Mizoram,state_15,Lunglei,district_265,454,113
4,Mizoram,state_15,Mamit,district_266,268,46
4,Mizoram,state_15,Hnahthial,district_726,79,17
5,Odisha,state_21,Jajapur,district_356,328024,92811
5,Odisha,state_21,Kendujhar,district_361,286182,67998
5,Odisha,state_21,Mayurbhanj,district_365,270708,77834
5,Odisha,state_21,Baleshwar,district_346,264049,91131
5,Odisha,state_21,Balangir,district_345,261145,66447
5,Odisha,state_21,Anugul,district_344,260730,65269
5,Odisha,state_21,Ganjam,district_354,240919,46809
5,Odisha,state_21,Malkangiri,district_364,197332,30475
5,Odisha,state_21,Dhenkanal,district_352,180629,38165
5,Odisha,state_21,Cuttack,district_350,174372,47035
5,Odisha,state_21,Puri,district_369,150717,43977
5,Odisha,state_21,Bhadrak,district_348,138135,39913
5,Odisha,state_21,Kandhamal,district_359,120667,29294
5,Odisha,state_21,Gajapati,district_353,117262,26381
5,Odisha,state_21,Nayagarh,district_367,106416,27823
5,Odisha,state_21,Khordha,district_362,105373,21723
5,Odisha,state_21,Sambalpur,district_371,102036,22786
5,Odisha,state_21,Kalahandi,district_358,97977,28938
5,Odisha,state_21,Sundargarh,district_373,97140,21331
5,Odisha,state_21,Kendrapara,district_360,64957,24305
5,Odisha,state_21,Jagatsinghapur,district_355,63616,24215
5,Odisha,state_21,Nuapada,district_368,62505,15509
5,Odisha,state_21,Bargarh,district_347,54987,17217
5,Odisha,state_21,Rayagada,district_370,51118,8996
5,Odisha,state_21,Deogarh,district_351,41662,10476
5,Odisha,state_21,Nabarangpur,district_366,41173,9880
5,Odisha,state_21,Koraput,district_363,39298,9186
5,Odisha,state_21,Jharsuguda,district_357,37408,8013
5,Odisha,state_21,Sonepur,district_372,33549,8933
5,Odisha,state_21,Boudh,district_349,25261,5171
5,Puducherry,ut_34,Puducherry,district_600,31077,7534
5,Puducherry,ut_34,Karaikal,district_598,14379,3264
5,Puducherry,ut_34,Yanam,,181,23
5,Puducherry,ut_34,Mahe,,4,3
5,Punjab,state_3,Ludhiana,district_36,391014,47799
5,Punjab,state_3,Sangrur,district_43,347123,81992
5,Punjab,state_3,Patiala,district_41,316962,84016
5,Punjab,state_3,Amritsar,district_27,313517,49634
5,Punjab,state_3,Gurdaspur,district_32,254367,53595
5,Punjab,state_3,Bathinda,district_28,253516,52850
5,Punjab,state_3,Jalandhar,district_34,251408,30013
5,Punjab,state_3,Fazilka,district_651,244391,57775
5,Punjab,state_3,Hoshiarpur,district_33,229454,48571
5,Punjab,state_3,Mansa,district_37,220995,44118
5,Punjab,state_3,Moga,district_38,216181,36754
5,Punjab,state_3,Tarn Taran,district_609,214867,35553
5,Punjab,state_3,Ferozepur,district_31,188497,37425
5,Punjab,state_3,Sri Muktsar Sahib,district_39,170780,39058
5,Punjab,state_3,Fatehgarh Sahib,district_30,157607,26161
5,Punjab,state_3,Barnala,district_605,138873,31641
5,Punjab,state_3,Rupnagar,district_42,133717,28658
5,Punjab,state_3,Shahid Bhagat Singh Nagar,district_40,128585,22300
5,Punjab,state_3,Kapurthala,district_35,128233,18520
5,Punjab,state_3,Faridkot,district_29,127175,23677
5,Punjab,state_3,S.A.S Nagar,district_608,117884,18890
5,Punjab,state_3,Malerkotla,district_737,100343,25043
5,Punjab,state_3,Pathankot,district_662,80053,24105
5,Tamil Nadu,state_33,Tiruvannamalai,district_593,633252,176862
5,Tamil Nadu,state_33,Salem,district_584,580977,183942
5,Tamil Nadu,state_33,Viluppuram,district_596,443088,111434
5,Tamil Nadu,state_33,Dharmapuri,district_571,342411,95133
5,Tamil Nadu,state_33,Pudukkottai,district_582,317101,71055
5,Tamil Nadu,state_33,Tiruchirappalli,district_591,314393,86344
5,Tamil Nadu,state_33,Krishnagiri,district_577,312077,71457
5,Tamil Nadu,state_33,Erode,district_573,303170,70140
5,Tamil Nadu,state_33,Namakkal,district_580,298873,90740
5,Tamil Nadu,state_33,Kallakurichi,district_729,298804,86759
5,Tamil Nadu,state_33,Dindigul,district_572,293973,75189
5,Tamil Nadu,state_33,Tiruppur,district_634,286030,70524
5,Tamil Nadu,state_33,Thanjavur,district_586,273124,72565
5,Tamil Nadu,state_33,Thiruvallur,district_589,272718,54049
5,Tamil Nadu,state_33,Cuddalore,district_570,267285,67998
5,Tamil Nadu,state_33,Chengalpattu,district_730,233320,54292
5,Tamil Nadu,state_33,Coimbatore,district_569,228644,52669
5,Tamil Nadu,state_33,Sivaganga,district_585,212937,57966
5,Tamil Nadu,state_33,Madurai,district_578,209450,68169
5,Tamil Nadu,state_33,Kancheepuram,district_574,187549,41667
5,Tamil Nadu,state_33,Thiruvarur,district_590,182404,50642
5,Tamil Nadu,state_33,Virudhunagar,district_597,174199,57505
5,Tamil Nadu,state_33,Karur,district_576,173716,32061
5,Tamil Nadu,state_33,Tirunelveli,district_592,165602,39280
5,Tamil Nadu,state_33,Vellore,district_595,158741,44830
5,Tamil Nadu,state_33,Ranipet,district_731,155783,45746
5,Tamil Nadu,state_33,Ariyalur,district_610,151196,46959
5,Tamil Nadu,state_33,Tenkasi,district_733,112521,28357
5,Tamil Nadu,state_33,Perambalur,district_581,112436,32103
5,Tamil Nadu,state_33,Thoothukkudi,district_594,108588,22076
5,Tamil Nadu,state_33,Theni,district_588,102552,18402
5,Tamil Nadu,state_33,Tirupathur,district_732,99271,25173
5,Tamil Nadu,state_33,Nagapattinam,district_579,98281,24158
5,Tamil Nadu,state_33,Mayiladuthurai,district_735,94599,19801
5,Tamil Nadu,state_33,Ramanathapuram,district_583,70765,29930
