metadata.recordID,metadata.diseaseName,metadata.diseaseCode,metadata.round,metadata.vaccinationStartDate,metadata.reportDate,country.ID,country.name,state.ID,state.name,district.ID,district.name,daily.vaccinated.cattle,daily.vaccinated.buffalo,daily.vaccinated.total,daily.vaccinated.cattle4to5m,daily.vaccinated.buffalo4to5m,daily.vaccinated.total4to5m,daily.booster.cattle4to5m,daily.booster.buffalo4to5m,daily.booster.total4to5m,daily.farmersCovered,cumulative.tagged.cattle,cumulative.tagged.buffalo,cumulative.tagged.total
4fc01d9a-62e2-4f6e-907e-ea37a42fc038,Foot And Mouth Disease,ICD11_1F05,round2,2021-10-22T00:00:00,2021-10-29T00:00:00,country_IN,India,state_29,Karnataka,district_533,Chitradurga,11091.0,4516.0,,751.0,,,0.0,0.0,,,11283.0,5113.0,
b100dbc9-0c24-4a9f-8c0f-669b44974f16,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-29T00:00:00,country_IN,India,state_29,Karnataka,district_630,Chikkaballapura,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,
ec9a3b84-8a6d-49e6-8136-ec864dcce58f,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-29T00:00:00,country_IN,India,state_29,Karnataka,district_535,Davangere,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,
b9a0463d-00d4-4d45-ae0c-25e7f71c0006,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-29T00:00:00,country_IN,India,state_29,Karnataka,district_542,Kolar,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,
89f544b5-66ba-4a9c-a56f-af573fd1934c,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-29T00:00:00,country_IN,India,state_29,Karnataka,district_631,Ramanagara,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,
342eadd5-bac3-46fd-a90a-e0344f517d1f,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-29T00:00:00,country_IN,India,state_29,Karnataka,district_547,Shivamogga,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,
508eab32-9abe-499e-8509-845d061da848,Foot And Mouth Disease,ICD11_1F05,round2,2021-10-23T00:00:00,2021-10-29T00:00:00,country_IN,India,state_29,Karnataka,district_548,Tumakuru,18587.0,5691.0,,416.0,,,0.0,0.0,,,11351.0,3156.0,
1dd02cc1-da0b-4b87-b896-975b6684dd1e,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-29T00:00:00,country_IN,India,state_29,Karnataka,district_531,Chamarajanagara,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,
add497ec-6661-42f3-95c6-df241fa616ec,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-29T00:00:00,country_IN,India,state_29,Karnataka,district_532,Chikkamagaluru,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,
619bf649-aebd-4793-9bb8-45b353ce803b,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-29T00:00:00,country_IN,India,state_29,Karnataka,district_534,Dakshina Kannada,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,
ec71fdfd-4c51-45e2-972f-90bbbd4c1d18,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-29T00:00:00,country_IN,India,state_29,Karnataka,district_539,Hassan,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,
8f460a53-7e95-46d6-bb05-e032e84e046a,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-29T00:00:00,country_IN,India,state_29,Karnataka,district_541,Kodagu,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,
a7f3ba53-79ec-4ff5-8c43-be12826f73e6,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-29T00:00:00,country_IN,India,state_29,Karnataka,district_545,Mysuru,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,
fd735508-a62b-4358-9408-59c2f9a71ca5,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-29T00:00:00,country_IN,India,state_29,Karnataka,district_544,Mandya,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,
