metadata.recordID,metadata.diseaseName,metadata.diseaseCode,metadata.round,country.ID,country.name,location.admin.hierarchy,state.ID,state.name,district.ID,district.name,subdistrict.ID,subdistrict.name,village.ID,village.name,vaccinationSchedule
1e95489e-36e0-4d98-b3d7-e9217ed53cdc,Foot And Mouth Disease,ICD11_1F05,5,country_IN,India,REVENUE,state_29,Karnataka,district_524,Bagalkote,subdistrict_5447,Bagalkot,village_598823,Bennur,2024-04-03T00:00:00Z
f149a1a0-f198-4aa3-bcc6-42f983f369ac,Foot And Mouth Disease,ICD11_1F05,5,country_IN,India,REVENUE,state_29,Karnataka,district_524,Bagalkote,subdistrict_5447,Bagalkot,village_598823,Bennur,2024-04-04T00:00:00Z
0673cc3a-0366-43c2-8633-17cd905a6975,Foot And Mouth Disease,ICD11_1F05,5,country_IN,India,REVENUE,state_29,Karnataka,district_524,Bagalkote,subdistrict_5447,Bagalkot,village_598823,Bennur,2024-04-05T00:00:00Z
10b5e21c-88c8-4e04-8474-5d320084040a,Foot And Mouth Disease,ICD11_1F05,5,country_IN,India,REVENUE,state_29,Karnataka,district_524,Bagalkote,subdistrict_5447,Bagalkot,village_598823,Bennur,2024-04-06T00:00:00Z
637372cf-93c7-4ff4-936d-0795f1ca8116,Foot And Mouth Disease,ICD11_1F05,5,country_IN,India,REVENUE,state_29,Karnataka,district_524,Bagalkote,subdistrict_5447,Bagalkot,village_598823,Bennur,2024-04-08T00:00:00Z
5f429307-b63e-4cc6-99e6-0ded730dc342,Foot And Mouth Disease,ICD11_1F05,5,country_IN,India,REVENUE,state_29,Karnataka,district_524,Bagalkote,subdistrict_5447,Bagalkot,village_598822,Siraguppi,2024-04-10T00:00:00Z
80e0c204-389b-473a-8289-95c5d943a5dd,Foot And Mouth Disease,ICD11_1F05,5,country_IN,India,REVENUE,state_29,Karnataka,district_524,Bagalkote,subdistrict_5447,Bagalkot,village_598822,Siraguppi,2024-04-12T00:00:00Z
4fb1c860-c9ca-47df-8f97-4e60c2a75d2e,Foot And Mouth Disease,ICD11_1F05,5,country_IN,India,REVENUE,state_29,Karnataka,district_524,Bagalkote,subdistrict_5447,Bagalkot,village_598822,Siraguppi,2024-04-15T00:00:00Z
852f5695-617f-4a87-a101-3ca132f879b4,Foot And Mouth Disease,ICD11_1F05,5,country_IN,India,REVENUE,state_29,Karnataka,district_524,Bagalkote,subdistrict_5447,Bagalkot,village_598822,Siraguppi,2024-04-16T00:00:00Z
794a8ee6-8a06-4526-a11a-72a8ef53dd16,Foot And Mouth Disease,ICD11_1F05,5,country_IN,India,REVENUE,state_29,Karnataka,district_524,Bagalkote,subdistrict_5447,Bagalkot,village_598822,Siraguppi,2024-04-17T00:00:00Z
b3a7661b-5ba9-4dc9-b63d-1921b357af96,Foot And Mouth Disease,ICD11_1F05,5,country_IN,India,REVENUE,state_29,Karnataka,district_524,Bagalkote,subdistrict_5447,Bagalkot,village_598804,Talagihal,2024-04-18T00:00:00Z
2efb067e-a88d-4ee9-9ae8-1622e234f8f4,Foot And Mouth Disease,ICD11_1F05,5,country_IN,India,REVENUE,state_29,Karnataka,district_524,Bagalkote,subdistrict_5447,Bagalkot,village_598804,Talagihal,2024-04-19T00:00:00Z
e7c0b137-00f5-446f-86b5-c75dfef8c836,Foot And Mouth Disease,ICD11_1F05,5,country_IN,India,REVENUE,state_29,Karnataka,district_524,Bagalkote,subdistrict_5447,Bagalkot,village_598804,Talagihal,2024-04-20T00:00:00Z
974f2b5d-8617-4efd-9214-b91a0eedb03f,Foot And Mouth Disease,ICD11_1F05,5,country_IN,India,REVENUE,state_29,Karnataka,district_524,Bagalkote,subdistrict_5447,Bagalkot,village_598805,Ilal,2024-04-22T00:00:00Z
f7e1b3fe-ebab-409c-8039-a7bdab795e59,Foot And Mouth Disease,ICD11_1F05,5,country_IN,India,REVENUE,state_29,Karnataka,district_524,Bagalkote,subdistrict_5447,Bagalkot,village_598827,Achanur,2024-04-01T00:00:00Z
