regionID,regionName,parentID
ward_250565-11,RAYAGADA MUNICIPALITY (M) - WARD NO.11,ulb_250565
ward_250498-1,ATHAGARH NOTIFIED AREA COUNCIL (NAC) - WARD NO.1,ulb_250498
ward_250502-5,BYASANAGAR MUNICIPALITY (M) - WARD NO.5,ulb_250502
ward_276631-7,CHANDBALI NOTIFIED AREA COUNCIL (NAC) - WARD NO. 7,ulb_276631
ward_250574-3,JEYPUR MUNICIPALITY (M) - WARD NO.3,ulb_250574
ward_250501-31,CUTTACK MUNICIPAL CORPORATION (M CORP.) - WARD NO.31,ulb_250501
ward_250503-17,JAJAPUR MUNICIPALITY (M) - WARD NO.17,ulb_250503
ward_250487-13,BHADRAK MUNICIPALITY (M) - WARD NO.13,ulb_250487
ward_250538-12,GANJAM NOTIFIED AREA COUNCIL (NAC) - WARD NO.12,ulb_250538
ward_250487-9,BHADRAK MUNICIPALITY (M) - WARD NO.9,ulb_250487
ward_250503-10,JAJAPUR MUNICIPALITY (M) - WARD NO.10,ulb_250503
ward_253100-21,SAMBALPUR (M.CORP) - WARD NO.21,ulb_253100
ward_250532-11,KAVISURJYANAGAR NOTIFIED AREA COUNCIL (NAC) - WARD NO.11,ulb_250532
ward_250500-1,BANKI NOTIFIED AREA COUNCIL (NAC) - WARD NO.1,ulb_250500
ward_250545-1,KASHINAGARA NOTIFIED AREA COUNCIL (NAC) - WARD NO.1,ulb_250545
ward_250525-4,BUGUDA NOTIFIED AREA COUNCIL (NAC) - WARD NO.4,ulb_250525
ward_250452-20,JHARSUGUDA MUNICIPALITY (M) - WARD NO.20,ulb_250452
ward_248142-6,ATHMALLIK NOTIFIED AREA COUNCIL (NAC) - WARD NO.6,ulb_248142
ward_250471-12,JODA MUNICIPALITY (M) - WARD NO.12,ulb_250471
ward_263324-18,PARADEEP MUNICIPALITY (M) - WARD NO. 18,ulb_263324
ward_248058-1,KAMAKSHYANAGAR NOTIFIED AREA COUNCIL (NAC) - WARD NO.1,ulb_248058
ward_250520-15,BHUBANESWAR MUNICIPAL CORPORATION (M CORP.) - WARD NO.15,ulb_250520
ward_250458-5,SUNDARGARH MUNICIPALITY (M) - WARD NO.5,ulb_250458
ward_250534-12,KODALA NOTIFIED AREA COUNCIL (NAC) - WARD NO.12,ulb_250534
ward_250480-15,KARANJIA NOTIFIED AREA COUNCIL (NAC) - WARD NO.15,ulb_250480
ward_250544-16,PARLAKHEMUNDI MUNICIPALITY (M) - WARD NO.16,ulb_250544
ward_253100-23,SAMBALPUR (M.CORP) - WARD NO.23,ulb_253100
ward_250517-7,BALUGAON NOTIFIED AREA COUNCIL (NAC) - WARD NO.7,ulb_250517
ward_250510-1,KHANDAPADA NOTIFIED AREA COUNCIL (NAC) - WARD NO.1,ulb_250510
ward_250487-11,BHADRAK MUNICIPALITY (M) - WARD NO.11,ulb_250487
ward_250571-2,KORAPUT MUNICIPALITY (M) - WARD NO.2,ulb_250571
ward_248060-20,DHENKANAL MUNICIPALITY (M) - WARD NO.20,ulb_248060
ward_250467-21,RAURKELA MUNICIPAL CORPORATION (M CORP.) - WARD NO.21,ulb_250467
ward_250486-15,BALESHWAR MUNICIPALITY (M) - WARD NO.15,ulb_250486
ward_250467-32,RAURKELA MUNICIPAL CORPORATION (M CORP.) - WARD NO.32,ulb_250467
ward_250484-9,NILAGIRI NOTIFIED AREA COUNCIL (NAC) - WARD NO.9,ulb_250484
ward_250526-2,BHANJANAGAR NOTIFIED AREA COUNCIL (NAC) - WARD NO.2,ulb_250526
ward_250519-13,BANAPUR NOTIFIED AREA COUNCIL (NAC) - WARD NO.13,ulb_250519
ward_250573-10,SUNABEDA MUNICIPALITY (M) - WARD NO.10,ulb_250573
ward_250485-1,SORO MUNICIPALITY (M) - WARD NO.1,ulb_250485
ward_250498-8,ATHAGARH NOTIFIED AREA COUNCIL (NAC) - WARD NO.8,ulb_250498
ward_250523-12,KONARK NOTIFIED AREA COUNCIL (NAC) - WARD NO.12,ulb_250523
ward_250519-7,BANAPUR NOTIFIED AREA COUNCIL (NAC) - WARD NO.7,ulb_250519
ward_250560-2,JUNAGARH NOTIFIED AREA COUNCIL (NAC) - WARD NO.2,ulb_250560
ward_276632-5,DHAMNAGAR NOTIFIED AREA COUNCIL (NAC) - WARD NO. 5,ulb_276632
ward_250548-13,BOUDHGARH NOTIFIED AREA COUNCIL (NAC) - WARD NO.13,ulb_250548
ward_250503-9,JAJAPUR MUNICIPALITY (M) - WARD NO.9,ulb_250503
ward_250548-2,BOUDHGARH NOTIFIED AREA COUNCIL (NAC) - WARD NO.2,ulb_250548
ward_250537-13,CHHATRAPUR NOTIFIED AREA COUNCIL (NAC) - WARD NO. 13,ulb_250537
ward_250571-11,KORAPUT MUNICIPALITY (M) - WARD NO.11,ulb_250571
ward_250486-6,BALESHWAR MUNICIPALITY (M) - WARD NO.6,ulb_250486
ward_248141-15,TALCHER MUNICIPALITY (M) - WARD NO.15,ulb_248141
ward_253100-16,SAMBALPUR (M.CORP) - WARD NO.16,ulb_253100
ward_253100-33,SAMBALPUR (M.CORP) - WARD NO. 33,ulb_253100
ward_263345-17,MALKANGIRI MUNICIPALITY (M) - WARD NO.17,ulb_263345
ward_250558-20,BHAWANIPATNA MUNICIPALITY (M) - WARD NO.20,ulb_250558
ward_250529-13,ASIKA NOTIFIED AREA COUNCIL (NAC) - WARD NO.13,ulb_250529
ward_250552-13,KANTABANJI NOTIFIED AREA COUNCIL (NAC) - WARD NO. 13,ulb_250552
ward_250551-12,BINIKA NOTIFIED AREA COUNCIL (NAC) - WARD NO.12,ulb_250551
ward_250545-4,KASHINAGARA NOTIFIED AREA COUNCIL (NAC) - WARD NO.4,ulb_250545
ward_253100-37,SAMBALPUR (M.CORP) - WARD NO. 37,ulb_253100
ward_276434-11,ODAGAON NOTIFIED AREA COUNCIL (NAC) - WARD NO. 11,ulb_276434
ward_250469-11,BARBIL MUNICIPALITY (M) - WARD NO.11,ulb_250469
ward_250522-5,NIMAPADA NOTIFIED AREA COUNCIL (NAC) - WARD NO.5,ulb_250522
ward_250458-14,SUNDARGARH MUNICIPALITY (M) - WARD NO.14,ulb_250458
ward_250452-12,JHARSUGUDA MUNICIPALITY (M) - WARD NO.12,ulb_250452
ward_263006-7,TUSURA NOTIFIED AREA COUNCIL (NAC) - WARD NO. 7,ulb_263006
ward_250474-16,KENDUJHAR MUNICIPALITY (M) - WARD NO.16,ulb_250474
ward_250452-5,JHARSUGUDA MUNICIPALITY (M) - WARD NO.5,ulb_250452
ward_263009-14,DHARAMGARH NOTIFIED AREA COUNCIL (NAC) - WARD NO. 14,ulb_263009
ward_250459-6,RAJAGANGAPUR MUNICIPALITY (M) - WARD NO.6,ulb_250459
ward_250450-2,BELPAHAR MUNICIPALITY (M) - WARD NO.2,ulb_250450
ward_250486-46,"BALESHWAR INDUSTRIAL ESTATE (OG) E. BLOCK NO. 220-224, 227,229,230 AND 234 - WARD NO.46",ulb_250486
ward_250569-3,NABARANGAPUR MUNICIPALITY (M) - WARD NO.3,ulb_250569
ward_250491-16,KENDRAPARA MUNICIPALITY (M) - WARD NO.16,ulb_250491
ward_248141-20,TALCHER MUNICIPALITY (M) - WARD NO.20,ulb_248141
ward_250536-3,RAMBHA NOTIFIED AREA COUNCIL (NAC) - WARD NO.3,ulb_250536
ward_250543-3,BRAHMAPUR MUNICIPAL CORPORATION (M CORP.) - WARD NO.3,ulb_250543
ward_250523-8,KONARK NOTIFIED AREA COUNCIL (NAC) - WARD NO.8,ulb_250523
ward_250554-6,PATNAGARH NOTIFIED AREA COUNCIL (NAC) - WARD NO.6,ulb_250554
ward_250564-16,INDUSTRIAL & EDUCATIONAL AREA (OG) E.BLOCK NO. 33-37 - WARD NO.16,ulb_250564
ward_248140-1,ANUGUL MUNICIPALITY (M) - WARD NO.1,ulb_248140
ward_250453-10,KOCHINDA NOTIFIED AREA COUNCIL (NAC) - WARD NO.10,ulb_250453
ward_250559-11,KESINGA NOTIFIED AREA COUNCIL (NAC) - WARD NO.11,ulb_250559
ward_250469-12,BARBIL MUNICIPALITY (M) - WARD NO.12,ulb_250469
ward_250474-12,KENDUJHAR MUNICIPALITY (M) - WARD NO.12,ulb_250474
ward_250520-17,BHUBANESWAR MUNICIPAL CORPORATION (M CORP.) - WARD NO.17,ulb_250520
ward_250538-2,GANJAM NOTIFIED AREA COUNCIL (NAC) - WARD NO.2,ulb_250538
ward_250494-1,CHOUDWAR MUNICIPALITY (M) - WARD NO.1,ulb_250494
ward_250501-7,CUTTACK MUNICIPAL CORPORATION (M CORP.) - WARD NO.7,ulb_250501
ward_250486-16,BALESHWAR MUNICIPALITY (M) - WARD NO.16,ulb_250486
ward_250559-7,KESINGA NOTIFIED AREA COUNCIL (NAC) - WARD NO.7,ulb_250559
ward_250489-11,BASUDEBPUR MUNICIPALITY (M) - WARD NO.11,ulb_250489
ward_250574-12,JEYPUR MUNICIPALITY (M) - WARD NO.12,ulb_250574
ward_250514-7,KHORDHA MUNICIPALITY (M) - WARD NO.7,ulb_250514
ward_253100-3,SAMBALPUR (M.CORP) - WARD NO.3,ulb_253100
ward_250457-9,DEBAGARH MUNICIPALITY (M) - WARD NO.9,ulb_250457
ward_248059-10,BHUBAN NOTIFIED AREA COUNCIL (NAC) - WARD NO.10,ulb_248059
ward_262994-19,RANAPUR NOTIFIED AREA COUNCIL (NAC) - WARD NO.19,ulb_262994
ward_250458-9,SUNDARGARH MUNICIPALITY (M) - WARD NO.9,ulb_250458
ward_250498-11,ATHAGARH NOTIFIED AREA COUNCIL (NAC) - WARD NO.11,ulb_250498
ward_250545-7,KASHINAGARA NOTIFIED AREA COUNCIL (NAC) - WARD NO.7,ulb_250545
ward_250474-15,KENDUJHAR MUNICIPALITY (M) - WARD NO.15,ulb_250474
ward_250547-12,G. UDAYAGIRI NOTIFIED AREA COUNCIL (NAC) - WARD NO.12,ulb_250547
ward_250446-6,PADMAPUR NOTIFIED AREA COUNCIL (NAC) - WARD NO.6,ulb_250446
ward_250482-10,JALESWAR MUNICIPALITY (M) - WARD NO.10,ulb_250482
ward_250550-3,SONAPUR MUNICIPALITY (M) - WARD NO.3,ulb_250550
ward_250498-18,ATHAGARH NOTIFIED AREA COUNCIL (NAC) - WARD NO. 18,ulb_250498
ward_250534-4,KODALA NOTIFIED AREA COUNCIL (NAC) - WARD NO.4,ulb_250534
ward_250467-9,RAURKELA MUNICIPAL CORPORATION (M CORP.) - WARD NO.9,ulb_250467
ward_250525-7,BUGUDA NOTIFIED AREA COUNCIL (NAC) - WARD NO.7,ulb_250525
ward_250502-22,BYASANAGAR MUNICIPALITY (M) - WARD NO.22,ulb_250502
ward_262994-2,RANAPUR NOTIFIED AREA COUNCIL (NAC) - WARD NO.2,ulb_262994
ward_262994-22,RANAPUR NOTIFIED AREA COUNCIL (NAC) - WARD NO.22,ulb_262994
ward_250545-12,KASHINAGARA NOTIFIED AREA COUNCIL (NAC) - WARD NO.12,ulb_250545
ward_250494-22,"INDUSTRIAL AREA (OG) E.BLOCK NO. 74,76 AND 83-95 - WARD NO.20",ulb_250494
ward_250448-16,BARGARH MUNICIPALITY (M) - WARD NO.16,ulb_250448
ward_250514-3,KHORDHA MUNICIPALITY (M) - WARD NO.3,ulb_250514
ward_250559-9,KESINGA NOTIFIED AREA COUNCIL (NAC) - WARD NO.9,ulb_250559
ward_250501-10,CUTTACK MUNICIPAL CORPORATION (M CORP.) - WARD NO.10,ulb_250501
ward_263005-1,BALIGUDA NOTIFIED AREA COUNCIL (NAC) - WARD NO. 1,ulb_263005
ward_250551-5,BINIKA NOTIFIED AREA COUNCIL (NAC) - WARD NO.5,ulb_250551
ward_250540-7,CHIKITI NOTIFIED AREA COUNCIL (NAC) - WARD NO.7,ulb_250540
ward_250526-10,BHANJANAGAR NOTIFIED AREA COUNCIL (NAC) - WARD NO.10,ulb_250526
ward_250553-6,TITLAGARH NOTIFIED AREA COUNCIL (NAC) - WARD NO.6,ulb_250553
ward_250523-9,KONARK NOTIFIED AREA COUNCIL (NAC) - WARD NO.9,ulb_250523
ward_250516-1,JATANI MUNICIPALITY (M) - WARD NO.1,ulb_250516
ward_250552-7,KANTABANJI NOTIFIED AREA COUNCIL (NAC) - WARD NO.7,ulb_250552
ward_250520-23,BHUBANESWAR MUNICIPAL CORPORATION (M CORP.) - WARD NO.23,ulb_250520
ward_250558-10,BHAWANIPATNA MUNICIPALITY (M) - WARD NO.10,ulb_250558
ward_250544-11,PARLAKHEMUNDI MUNICIPALITY (M) - WARD NO.11,ulb_250544
ward_250548-6,BOUDHGARH NOTIFIED AREA COUNCIL (NAC) - WARD NO.6,ulb_250548
ward_263324-15,PARADEEP MUNICIPALITY (M) - WARD NO. 15,ulb_263324
ward_250517-2,BALUGAON NOTIFIED AREA COUNCIL (NAC) - WARD NO.2,ulb_250517
ward_250558-19,BHAWANIPATNA MUNICIPALITY (M) - WARD NO.19,ulb_250558
ward_250533-17,POLASARA NOTIFIED AREA COUNCIL (NAC) - WARD NO. 17,ulb_250533
ward_250563-2,GUDARI NOTIFIED AREA COUNCIL (NAC) - WARD NO.2,ulb_250563
ward_259201-3,NUAPADANOTIFIED AREA COUNCIL (NAC) - WARD NO. 3,ulb_259201
ward_250501-53,"CUTTACK MUNICIPAL CORPORATION (M CORP.) - WARD NO, 53",ulb_250501
ward_250567-12,UMARKOTE MUNICIPALITY (M) - WARD NO.12,ulb_250567
ward_262994-26,RANAPUR NOTIFIED AREA COUNCIL (NAC) - WARD NO.26,ulb_262994
ward_262994-14,RANAPUR NOTIFIED AREA COUNCIL (NAC) - WARD NO.14,ulb_262994
ward_250494-9,CHOUDWAR MUNICIPALITY (M) - WARD NO.9,ulb_250494
ward_276632-8,DHAMNAGAR NOTIFIED AREA COUNCIL (NAC) - WARD NO. 8,ulb_276632
ward_250550-2,SONAPUR MUNICIPALITY (M) - WARD NO.2,ulb_250550
ward_250520-34,INDUSTRIAL AND COLONY AREA (OG) E.BLOCK NO. 1089-1102 - WARD NO.34,ulb_250520
ward_250576-6,BALIMELA NOTIFIED AREA COUNCIL (NAC) - WARD NO.6,ulb_250576
ward_250554-8,PATNAGARH NOTIFIED AREA COUNCIL (NAC) - WARD NO.8,ulb_250554
ward_250553-5,TITLAGARH NOTIFIED AREA COUNCIL (NAC) - WARD NO.5,ulb_250553
ward_248142-10,ATHMALLIK NOTIFIED AREA COUNCIL (NAC) - WARD NO.10,ulb_248142
ward_250487-22,BHADRAK MUNICIPALITY (M) - WARD NO.22,ulb_250487
ward_253100-6,SAMBALPUR (M.CORP) - WARD NO.6,ulb_253100
ward_250454-10,REDHAKHOL NOTIFIED AREA COUNCIL (NAC) - WARD NO.10,ulb_250454
ward_262994-11,RANAPUR NOTIFIED AREA COUNCIL (NAC) - WARD NO.11,ulb_262994
ward_250447-6,BARAPALI NOTIFIED AREA COUNCIL (NAC) - WARD NO.6,ulb_250447
ward_250486-34,"BALESHWAR INDUSTRIAL ESTATE (OG) E. BLOCK NO. 188-196, 211-216 - WARD NO.34",ulb_250486
ward_250501-49,"CUTTACK MUNICIPAL CORPORATION (M CORP.) - WARD NO, 49",ulb_250501
ward_250457-7,DEBAGARH MUNICIPALITY (M) - WARD NO.7,ulb_250457
ward_250450-14,BELPAHAR MUNICIPALITY (M) - WARD NO.14,ulb_250450
ward_262994-42,RANAPUR NOTIFIED AREA COUNCIL (NAC) - WARD NO.42,ulb_262994
ward_250521-3,PIPILI NOTIFIED AREA COUNCIL (NAC) - WARD NO.3,ulb_250521
ward_250485-13,SORO MUNICIPALITY (M) - WARD NO.13,ulb_250485
ward_250558-14,BHAWANIPATNA MUNICIPALITY (M) - WARD NO.14,ulb_250558
ward_250474-3,KENDUJHAR MUNICIPALITY (M) - WARD NO.3,ulb_250474
ward_250481-7,BARIPADA MUNICIPALITY (M) - WARD NO.7,ulb_250481
ward_248141-13,TALCHER MUNICIPALITY (M) - WARD NO.13,ulb_248141
ward_250564-12,GUNUPUR MUNICIPALITY (M) - WARD NO.12,ulb_250564
ward_250462-4,BIRAMITRAPUR MUNICIPALITY (M) - WARD NO.4,ulb_250462
ward_250469-8,BARBIL MUNICIPALITY (M) - WARD NO.8,ulb_250469
ward_250526-14,BHANJANAGAR NOTIFIED AREA COUNCIL (NAC) - WARD NO.14,ulb_250526
ward_250469-2,BARBIL MUNICIPALITY (M) - WARD NO.2,ulb_250469
ward_250478-4,RAIRANGPUR MUNICIPALITY (M) - WARD NO.4,ulb_250478
ward_250574-23,JEYPUR MUNICIPALITY (M) - WARD NO.23,ulb_250574
ward_250532-17,KAVISURJYANAGAR NOTIFIED AREA COUNCIL (NAC) - WARD NO.17,ulb_250532
ward_250510-7,KHANDAPADA NOTIFIED AREA COUNCIL (NAC) - WARD NO.7,ulb_250510
ward_250481-18,BARIPADA MUNICIPALITY (M) - WARD NO.18,ulb_250481
ward_276631-4,CHANDBALI NOTIFIED AREA COUNCIL (NAC) - WARD NO. 4,ulb_276631
ward_250540-10,CHIKITI NOTIFIED AREA COUNCIL (NAC) - WARD NO.10,ulb_250540
ward_250573-24,SUNABEDA MUNICIPALITY (M) - WARD NO.24,ulb_250573
ward_250569-11,NABARANGAPUR MUNICIPALITY (M) - WARD NO.11,ulb_250569
ward_250571-7,KORAPUT MUNICIPALITY (M) - WARD NO.7,ulb_250571
ward_250474-6,KENDUJHAR MUNICIPALITY (M) - WARD NO.6,ulb_250474
ward_250545-13,KASHINAGARA NOTIFIED AREA COUNCIL (NAC) - WARD NO.13,ulb_250545
ward_250529-17,ASIKA NOTIFIED AREA COUNCIL (NAC) - WARD NO.17,ulb_250529
ward_250491-3,KENDRAPARA MUNICIPALITY (M) - WARD NO.3,ulb_250491
ward_263009-11,DHARAMGARH NOTIFIED AREA COUNCIL (NAC) - WARD NO. 11,ulb_263009
ward_250474-5,KENDUJHAR MUNICIPALITY (M) - WARD NO.5,ulb_250474
ward_250570-6,KOTPAD NOTIFIED AREA COUNCIL (NAC) - WARD NO.6,ulb_250570
ward_250567-3,UMARKOTE MUNICIPALITY (M) - WARD NO.3,ulb_250567
ward_250501-26,CUTTACK MUNICIPAL CORPORATION (M CORP.) - WARD NO.26,ulb_250501
ward_250474-20,KENDUJHAR MUNICIPALITY (M) - WARD NO.20,ulb_250474
ward_250520-24,BHUBANESWAR MUNICIPAL CORPORATION (M CORP.) - WARD NO.24,ulb_250520
ward_250490-19,PATTAMUNDAI MUNICIPALITY (M) - WARD NO.19,ulb_250490
ward_250452-24,JHARSUGUDA MUNICIPALITY (M) - WARD NO.24,ulb_250452
ward_250560-1,JUNAGARH NOTIFIED AREA COUNCIL (NAC) - WARD NO.1,ulb_250560
ward_250552-6,KANTABANJI NOTIFIED AREA COUNCIL (NAC) - WARD NO.6,ulb_250552
ward_250474-8,KENDUJHAR MUNICIPALITY (M) - WARD NO.8,ulb_250474
ward_250556-1,KHARIAR ROAD NOTIFIED AREA COUNCIL (NAC) - WARD NO.1,ulb_250556
ward_250462-6,BIRAMITRAPUR MUNICIPALITY (M) - WARD NO.6,ulb_250462
ward_250570-5,KOTPAD NOTIFIED AREA COUNCIL (NAC) - WARD NO.5,ulb_250570
ward_263336-10,JAGATSINGHPUR MUNICIPALITY (M) - WARD NO. 10,ulb_263336
ward_250534-5,KODALA NOTIFIED AREA COUNCIL (NAC) - WARD NO.5,ulb_250534
ward_250489-6,BASUDEBPUR MUNICIPALITY (M) - WARD NO.6,ulb_250489
ward_250521-8,PIPILI NOTIFIED AREA COUNCIL (NAC) - WARD NO.8,ulb_250521
ward_250467-29,RAURKELA MUNICIPAL CORPORATION (M CORP.) - WARD NO.29,ulb_250467
ward_263345-19,MALKANGIRI MUNICIPALITY (M) - WARD NO.19,ulb_263345
ward_250543-29,BRAHMAPUR MUNICIPAL CORPORATION (M CORP.) - WARD NO.29,ulb_250543
ward_250528-11,SURADA NOTIFIED AREA COUNCIL (NAC) - WARD NO.11,ulb_250528
ward_250502-20,BYASANAGAR MUNICIPALITY (M) - WARD NO.20,ulb_250502
ward_250529-14,ASIKA NOTIFIED AREA COUNCIL (NAC) - WARD NO.14,ulb_250529
ward_250522-11,NIMAPADA NOTIFIED AREA COUNCIL (NAC) - WARD NO.11,ulb_250522
ward_250563-1,GUDARI NOTIFIED AREA COUNCIL (NAC) - WARD NO.1,ulb_250563
ward_250467-2,RAURKELA MUNICIPAL CORPORATION (M CORP.) - WARD NO.2,ulb_250467
ward_250512-11,NAYAGARH NOTIFIED AREA COUNCIL (NAC) - WARD NO.11,ulb_250512
ward_276434-9,ODAGAON NOTIFIED AREA COUNCIL (NAC) - WARD NO. 9,ulb_276434
ward_250571-15,KORAPUT MUNICIPALITY (M) - WARD NO.15,ulb_250571
ward_250567-11,UMARKOTE MUNICIPALITY (M) - WARD NO.11,ulb_250567
ward_250528-3,SURADA NOTIFIED AREA COUNCIL (NAC) - WARD NO.3,ulb_250528
ward_248140-8,ANUGUL MUNICIPALITY (M) - WARD NO.8,ulb_248140
ward_248140-22,ANUGUL MUNICIPALITY (M) - WARD NO.22,ulb_248140
ward_250543-2,BRAHMAPUR MUNICIPAL CORPORATION (M CORP.) - WARD NO.2,ulb_250543
ward_250479-9,UDALA NOTIFIED AREA COUNCIL (NAC) - WARD NO.9,ulb_250479
ward_250547-7,G. UDAYAGIRI NOTIFIED AREA COUNCIL (NAC) - WARD NO.7,ulb_250547
ward_250524-8,PURI MUNICIPALITY (M) - WARD NO.8,ulb_250524
ward_250502-15,BYASANAGAR MUNICIPALITY (M) - WARD NO.15,ulb_250502
ward_250503-4,JAJAPUR MUNICIPALITY (M) - WARD NO.4,ulb_250503
ward_250571-1,KORAPUT MUNICIPALITY (M) - WARD NO.1,ulb_250571
ward_250540-4,CHIKITI NOTIFIED AREA COUNCIL (NAC) - WARD NO.4,ulb_250540
ward_263005-11,BALIGUDA NOTIFIED AREA COUNCIL (NAC) - WARD NO. 11,ulb_263005
ward_250539-7,GOPALPUR NOTIFIED AREA COUNCIL (NAC) - WARD NO.7,ulb_250539
ward_250524-21,PURI MUNICIPALITY (M) - WARD NO.21,ulb_250524
ward_250520-2,BHUBANESWAR MUNICIPAL CORPORATION (M CORP.) - WARD NO.2,ulb_250520
ward_250467-16,RAURKELA MUNICIPAL CORPORATION (M CORP.) - WARD NO.16,ulb_250467
ward_250451-13,BRAJARAJNAGAR MUNICIPALITY (M) - WARD NO.13,ulb_250451
ward_263336-13,JAGATSINGHPUR MUNICIPALITY (M) - WARD NO. 13,ulb_263336
ward_250544-12,PARLAKHEMUNDI MUNICIPALITY (M) - WARD NO.12,ulb_250544
ward_250542-4,HINJILICUT MUNICIPALITY (M) - WARD NO.4,ulb_250542
ward_250500-9,BANKI NOTIFIED AREA COUNCIL (NAC) - WARD NO.9,ulb_250500
ward_250520-43,BHUBANESWAR MUNICIPAL CORPORATION (M CORP.) -WARD NO.43,ulb_250520
ward_250478-12,RAIRANGPUR MUNICIPALITY (M) - WARD NO.12,ulb_250478
ward_250487-25,BHADRAK MUNICIPALITY (M) - WARD NO.25,ulb_250487
ward_250446-10,PADMAPUR NOTIFIED AREA COUNCIL (NAC) - WARD NO.10,ulb_250446
ward_250532-13,KAVISURJYANAGAR NOTIFIED AREA COUNCIL (NAC) - WARD NO.13,ulb_250532
ward_250543-16,BRAHMAPUR MUNICIPAL CORPORATION (M CORP.) - WARD NO.16,ulb_250543
ward_248140-3,ANUGUL MUNICIPALITY (M) - WARD NO.3,ulb_248140
ward_250574-1,JEYPUR MUNICIPALITY (M) - WARD NO.1,ulb_250574
ward_250510-8,KHANDAPADA NOTIFIED AREA COUNCIL (NAC) - WARD NO.8,ulb_250510
ward_250490-18,PATTAMUNDAI MUNICIPALITY (M) - WARD NO.18,ulb_250490
ward_248141-16,TALCHER MUNICIPALITY (M) - WARD NO.16,ulb_248141
ward_250546-3,PHULABANI MUNICIPALITY (M) - WARD NO.3,ulb_250546
ward_262994-9,RANAPUR NOTIFIED AREA COUNCIL (NAC) - WARD NO.9,ulb_262994
ward_250474-1,KENDUJHAR MUNICIPALITY (M) - WARD NO.1,ulb_250474
ward_263336-9,JAGATSINGHPUR MUNICIPALITY (M) - WARD NO. 9,ulb_263336
ward_250535-11,KHALIKOTE NOTIFIED AREA COUNCIL (NAC) - WARD NO.11,ulb_250535
ward_250564-4,GUNUPUR MUNICIPALITY (M) - WARD NO.4,ulb_250564
ward_250491-19,KENDRAPARA MUNICIPALITY (M) - WARD NO.19,ulb_250491
ward_250480-4,KARANJIA NOTIFIED AREA COUNCIL (NAC) - WARD NO.4,ulb_250480
ward_250560-12,JUNAGARH NOTIFIED AREA COUNCIL (NAC) - WARD NO.12,ulb_250560
ward_250517-11,BALUGAON NOTIFIED AREA COUNCIL (NAC) - WARD NO.11,ulb_250517
ward_250450-6,BELPAHAR MUNICIPALITY (M) - WARD NO.6,ulb_250450
ward_262987-4,DASAPALLA NOTIFIED AREA COUNCIL (NAC) - WARD NO.4,ulb_262987
ward_250540-5,CHIKITI NOTIFIED AREA COUNCIL (NAC) - WARD NO.5,ulb_250540
ward_250525-3,BUGUDA NOTIFIED AREA COUNCIL (NAC) - WARD NO.3,ulb_250525
ward_276632-10,DHAMNAGAR NOTIFIED AREA COUNCIL (NAC) - WARD NO. 10,ulb_276632
ward_250474-19,KENDUJHAR MUNICIPALITY (M) - WARD NO.19,ulb_250474
ward_250471-9,JODA MUNICIPALITY (M) - WARD NO.9,ulb_250471
ward_248140-6,ANUGUL MUNICIPALITY (M) - WARD NO.6,ulb_248140
ward_250485-11,SORO MUNICIPALITY (M) - WARD NO.11,ulb_250485
ward_263000-9,CHAMPUA NOTIFIED AREA COUNCIL (NAC) - WARD NO. 9,ulb_263000
ward_263345-16,MALKANGIRI MUNICIPALITY (M) - WARD NO.16,ulb_263345
ward_250459-11,RAJAGANGAPUR MUNICIPALITY (M) - WARD NO.11,ulb_250459
ward_250452-4,JHARSUGUDA MUNICIPALITY (M) - WARD NO.4,ulb_250452
ward_250544-9,PARLAKHEMUNDI MUNICIPALITY (M) - WARD NO.9,ulb_250544
ward_250542-8,HINJILICUT MUNICIPALITY (M) - WARD NO.8,ulb_250542
ward_250484-7,NILAGIRI NOTIFIED AREA COUNCIL (NAC) - WARD NO.7,ulb_250484
ward_250527-3,BELLAGUNTHA NOTIFIED AREA COUNCIL (NAC) - WARD NO.3,ulb_250527
ward_250550-6,SONAPUR MUNICIPALITY (M) - WARD NO.6,ulb_250550
ward_250567-1,UMARKOTE M) - WARD NO.1,ulb_250567
ward_250486-14,BALESHWAR MUNICIPALITY (M) - WARD NO.14,ulb_250486
ward_248141-5,TALCHER MUNICIPALITY (M) - WARD NO.5,ulb_248141
ward_250516-18,JATANI MUNICIPALITY (M) - WARD NO.18,ulb_250516
ward_250487-29,BHADRAKMUNICIPALITY (M) - WARD NO. 29,ulb_250487
ward_250543-39,BRAHMAPUR MUNICIPAL CORPORATION (M CORP.) - WARD NO.39,ulb_250543
ward_250447-4,BARAPALI NOTIFIED AREA COUNCIL (NAC) - WARD NO.4,ulb_250447
ward_250486-30,BALESHWAR MUNICIPALITY (M) - WARD NO.30,ulb_250486
ward_250555-11,BALANGIR MUNICIPALITY (M) - WARD NO.11,ulb_250555
ward_263324-17,PARADEEP MUNICIPALITY (M) - WARD NO. 17,ulb_263324
ward_250454-2,REDHAKHOL NOTIFIED AREA COUNCIL (NAC) - WARD NO.2,ulb_250454
ward_250510-2,KHANDAPADA NOTIFIED AREA COUNCIL (NAC) - WARD NO.2,ulb_250510
ward_250469-15,BARBIL MUNICIPALITY (M) - WARD NO.15,ulb_250469
ward_250491-11,KENDRAPARA MUNICIPALITY (M) - WARD NO.11,ulb_250491
